;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 10/04/2023 2:29:02 pm
;----------------------------------------------

;Address Opcode 	ASM
0x0746	0xDEA7    	RCALL      _Bcd2Dec+0
0x0748	0x00D49300  	STS        _Full_Minutes+0, R16
;ds1307.c,63 :: 		return Full_Minutes;
;ds1307.c,64 :: 		}
;ds1307.c,63 :: 		return Full_Minutes;
;ds1307.c,64 :: 		}
L_end_ReadMinutes:
0x074C	0x902F    	POP        R2
0x074E	0x9508    	RET
; end of _ReadMinutes
_Read_DS1307:
;ds1307.c,42 :: 		unsigned short Read_DS1307(unsigned short Address)
;ds1307.c,44 :: 		TWI_Start();   //as mentioned in the datasheet we must deal with is as a reciever mode
0x04AC	0x922F    	PUSH       R2
0x04AE	0x922F    	PUSH       R2
0x04B0	0xDEAB    	RCALL      _TWI_Start+0
;ds1307.c,45 :: 		TWI_Write(0xD0);   //the DS1307 Address
0x04B2	0xEDB0    	LDI        R27, 208
0x04B4	0x2E2B    	MOV        R2, R27
0x04B6	0xDEE3    	RCALL      _TWI_Write+0
0x04B8	0x902F    	POP        R2
;ds1307.c,46 :: 		TWI_Write(address);
0x04BA	0xDEE1    	RCALL      _TWI_Write+0
;ds1307.c,47 :: 		TWI_Start();
0x04BC	0xDEA5    	RCALL      _TWI_Start+0
;ds1307.c,48 :: 		TWI_Write(0xD1);   ///then we send this address for tuning to Read Mode
0x04BE	0xEDB1    	LDI        R27, 209
0x04C0	0x2E2B    	MOV        R2, R27
0x04C2	0xDEDD    	RCALL      _TWI_Write+0
;ds1307.c,49 :: 		Data=TWI_Read(0);   // read Data and send not acknownlegment byte for ending the Data   reading
0x04C4	0x2422    	CLR        R2
0x04C6	0xDF3F    	RCALL      _TWI_Read+0
0x04C8	0x00DB9300  	STS        _Data+0, R16
;ds1307.c,50 :: 		TWI_Stop();      //stop and close connection
0x04CC	0xDF39    	RCALL      _TWI_Stop+0
;ds1307.c,51 :: 		return Data;
0x04CE	0x00DB9100  	LDS        R16, _Data+0
;ds1307.c,52 :: 		}
;ds1307.c,51 :: 		return Data;
;ds1307.c,52 :: 		}
L_end_Read_DS1307:
0x04D2	0x902F    	POP        R2
0x04D4	0x9508    	RET
; end of _Read_DS1307
_TWI_Start:
;__Lib_TWI.c,95 :: 		
;__Lib_TWI.c,98 :: 		
0x0208	0x922F    	PUSH       R2
; timeout start address is: 20 (R20)
0x020A	0x007E9140  	LDS        R20, __Lib_TWI__TWI_TIMEOUT+0
0x020E	0x007F9150  	LDS        R21, __Lib_TWI__TWI_TIMEOUT+1
0x0212	0x00809160  	LDS        R22, __Lib_TWI__TWI_TIMEOUT+2
0x0216	0x00819170  	LDS        R23, __Lib_TWI__TWI_TIMEOUT+3
;__Lib_TWI.c,100 :: 		
0x021A	0xEAB4    	LDI        R27, 164
0x021C	0xBFB6    	OUT        TWCR+0, R27
; timeout end address is: 20 (R20)
;__Lib_TWI.c,101 :: 		
L_TWI_Start0:
; timeout start address is: 20 (R20)
0x021E	0xB7B6    	IN         R27, TWINT_bit+0
0x0220	0xFDB7    	SBRC       R27, 7
0x0222	0xC025    	RJMP       L_TWI_Start1
;__Lib_TWI.c,103 :: 		
0x0224	0x007E9100  	LDS        R16, __Lib_TWI__TWI_TIMEOUT+0
0x0228	0x007F9110  	LDS        R17, __Lib_TWI__TWI_TIMEOUT+1
0x022C	0x00809120  	LDS        R18, __Lib_TWI__TWI_TIMEOUT+2
0x0230	0x00819130  	LDS        R19, __Lib_TWI__TWI_TIMEOUT+3
0x0234	0x2FB0    	MOV        R27, R16
0x0236	0x2BB1    	OR         R27, R17
0x0238	0x2BB2    	OR         R27, R18
0x023A	0x2BB3    	OR         R27, R19
0x023C	0xF0B9    	BREQ       L__TWI_Start12
L__TWI_Start22:
;__Lib_TWI.c,105 :: 		
0x023E	0x2FB4    	MOV        R27, R20
0x0240	0x2BB5    	OR         R27, R21
0x0242	0x2BB6    	OR         R27, R22
0x0244	0x2BB7    	OR         R27, R23
0x0246	0xF449    	BRNE       L_TWI_Start3
L__TWI_Start23:
; timeout end address is: 20 (R20)
;__Lib_TWI.c,107 :: 		
0x0248	0xE0B5    	LDI        R27, 5
0x024A	0x2E2B    	MOV        R2, R27
0x024C	0x00BE91E0  	LDS        R30, _TWI_Timeout_Ptr+0
0x0250	0x00BF91F0  	LDS        R31, _TWI_Timeout_Ptr+1
0x0254	0x9509    	ICALL
;__Lib_TWI.c,108 :: 		
0x0256	0xE001    	LDI        R16, 1
0x0258	0xC010    	RJMP       L_end_TWI_Start
;__Lib_TWI.c,109 :: 		
L_TWI_Start3:
;__Lib_TWI.c,110 :: 		
; timeout start address is: 20 (R20)
0x025A	0x018A    	MOVW       R16, R20
0x025C	0x019B    	MOVW       R18, R22
0x025E	0x5001    	SUBI       R16, 1
0x0260	0x4010    	SBCI       R17, 0
0x0262	0x4020    	SBCI       R18, 0
0x0264	0x4030    	SBCI       R19, 0
0x0266	0x01A8    	MOVW       R20, R16
0x0268	0x01B9    	MOVW       R22, R18
; timeout end address is: 20 (R20)
;__Lib_TWI.c,111 :: 		
0x026A	0xC000    	RJMP       L_TWI_Start2
L__TWI_Start12:
;__Lib_TWI.c,103 :: 		
;__Lib_TWI.c,111 :: 		
L_TWI_Start2:
;__Lib_TWI.c,112 :: 		
; timeout start address is: 20 (R20)
; timeout end address is: 20 (R20)
0x026C	0xCFD8    	RJMP       L_TWI_Start0
L_TWI_Start1:
;__Lib_TWI.c,113 :: 		
0x026E	0xDF9B    	RCALL      _TWI_Status+0
0x0270	0x3008    	CPI        R16, 8
0x0272	0xE0B0    	LDI        R27, 0
0x0274	0xF009    	BREQ       L__TWI_Start24
0x0276	0xE0B1    	LDI        R27, 1
L__TWI_Start24:
0x0278	0x2F0B    	MOV        R16, R27
;__Lib_TWI.c,114 :: 		
;__Lib_TWI.c,113 :: 		
;__Lib_TWI.c,114 :: 		
L_end_TWI_Start:
0x027A	0x902F    	POP        R2
0x027C	0x9508    	RET
; end of _TWI_Start
_SPI1_Write:
;__Lib_SPI_b7654_x2.c,67 :: 		
;__Lib_SPI_b7654_x2.c,68 :: 		
0x019A	0xB82F    	OUT        SPDR+0, R2
;__Lib_SPI_b7654_x2.c,69 :: 		
L_SPI1_Write0:
0x019C	0xB1BE    	IN         R27, SPSR+0
0x019E	0xFDB7    	SBRC       R27, 7
0x01A0	0xC001    	RJMP       L_SPI1_Write1
0x01A2	0xCFFC    	RJMP       L_SPI1_Write0
L_SPI1_Write1:
;__Lib_SPI_b7654_x2.c,70 :: 		
L_end_SPI1_Write:
0x01A4	0x9508    	RET
; end of _SPI1_Write
_UART1_Write:
;__Lib_UART_d01_ursel.c,58 :: 		
;__Lib_UART_d01_ursel.c,59 :: 		
L_UART1_Write0:
0x016C	0xB1BB    	IN         R27, UDRE0_bit+0
0x016E	0xFDB5    	SBRC       R27, 5
0x0170	0xC001    	RJMP       L_UART1_Write1
;__Lib_UART_d01_ursel.c,60 :: 		
0x0172	0xCFFC    	RJMP       L_UART1_Write0
L_UART1_Write1:
;__Lib_UART_d01_ursel.c,61 :: 		
0x0174	0xB1BB    	IN         R27, TXC0_bit+0
0x0176	0xFFB6    	SBRS       R27, 6
0x0178	0xC003    	RJMP       L_UART1_Write2
;__Lib_UART_d01_ursel.c,62 :: 		
0x017A	0xB1BB    	IN         R27, TXC0_bit+0
0x017C	0x64B0    	SBR        R27, 64
0x017E	0xB9BB    	OUT        TXC0_bit+0, R27
L_UART1_Write2:
;__Lib_UART_d01_ursel.c,63 :: 		
0x0180	0xB82C    	OUT        UDR0+0, R2
;__Lib_UART_d01_ursel.c,64 :: 		
L_end_UART1_Write:
0x0182	0x9508    	RET
; end of _UART1_Write
_TWI_Status:
;__Lib_TWI.c,89 :: 		
;__Lib_TWI.c,90 :: 		
0x01A6	0xB101    	IN         R16, TWSR+0
0x01A8	0x7F08    	ANDI       R16, 248
;__Lib_TWI.c,93 :: 		
L_end_TWI_Status:
0x01AA	0x9508    	RET
; end of _TWI_Status
_TWI_Write:
;__Lib_TWI.c,120 :: 		
;__Lib_TWI.c,123 :: 		
0x027E	0x922F    	PUSH       R2
; timeout start address is: 20 (R20)
0x0280	0x007E9140  	LDS        R20, __Lib_TWI__TWI_TIMEOUT+0
0x0284	0x007F9150  	LDS        R21, __Lib_TWI__TWI_TIMEOUT+1
0x0288	0x00809160  	LDS        R22, __Lib_TWI__TWI_TIMEOUT+2
0x028C	0x00819170  	LDS        R23, __Lib_TWI__TWI_TIMEOUT+3
;__Lib_TWI.c,125 :: 		
0x0290	0xB823    	OUT        TWDR+0, R2
;__Lib_TWI.c,126 :: 		
0x0292	0xE8B4    	LDI        R27, 132
0x0294	0xBFB6    	OUT        TWCR+0, R27
; timeout end address is: 20 (R20)
;__Lib_TWI.c,127 :: 		
L_TWI_Write4:
; timeout start address is: 20 (R20)
0x0296	0xB7B6    	IN         R27, TWINT_bit+0
0x0298	0xFDB7    	SBRC       R27, 7
0x029A	0xC024    	RJMP       L_TWI_Write5
;__Lib_TWI.c,129 :: 		
0x029C	0x007E9100  	LDS        R16, __Lib_TWI__TWI_TIMEOUT+0
0x02A0	0x007F9110  	LDS        R17, __Lib_TWI__TWI_TIMEOUT+1
0x02A4	0x00809120  	LDS        R18, __Lib_TWI__TWI_TIMEOUT+2
0x02A8	0x00819130  	LDS        R19, __Lib_TWI__TWI_TIMEOUT+3
0x02AC	0x2FB0    	MOV        R27, R16
0x02AE	0x2BB1    	OR         R27, R17
0x02B0	0x2BB2    	OR         R27, R18
0x02B2	0x2BB3    	OR         R27, R19
0x02B4	0xF0B1    	BREQ       L__TWI_Write13
L__TWI_Write27:
;__Lib_TWI.c,131 :: 		
0x02B6	0x2FB4    	MOV        R27, R20
0x02B8	0x2BB5    	OR         R27, R21
0x02BA	0x2BB6    	OR         R27, R22
0x02BC	0x2BB7    	OR         R27, R23
0x02BE	0xF441    	BRNE       L_TWI_Write7
L__TWI_Write28:
; timeout end address is: 20 (R20)
;__Lib_TWI.c,133 :: 		
0x02C0	0xE0B4    	LDI        R27, 4
0x02C2	0x2E2B    	MOV        R2, R27
0x02C4	0x00BE91E0  	LDS        R30, _TWI_Timeout_Ptr+0
0x02C8	0x00BF91F0  	LDS        R31, _TWI_Timeout_Ptr+1
0x02CC	0x9509    	ICALL
;__Lib_TWI.c,134 :: 		
0x02CE	0xC00A    	RJMP       L_end_TWI_Write
;__Lib_TWI.c,135 :: 		
L_TWI_Write7:
;__Lib_TWI.c,136 :: 		
; timeout start address is: 20 (R20)
0x02D0	0x018A    	MOVW       R16, R20
0x02D2	0x019B    	MOVW       R18, R22
0x02D4	0x5001    	SUBI       R16, 1
0x02D6	0x4010    	SBCI       R17, 0
0x02D8	0x4020    	SBCI       R18, 0
0x02DA	0x4030    	SBCI       R19, 0
0x02DC	0x01A8    	MOVW       R20, R16
0x02DE	0x01B9    	MOVW       R22, R18
; timeout end address is: 20 (R20)
;__Lib_TWI.c,137 :: 		
0x02E0	0xC000    	RJMP       L_TWI_Write6
L__TWI_Write13:
;__Lib_TWI.c,129 :: 		
;__Lib_TWI.c,137 :: 		
L_TWI_Write6:
;__Lib_TWI.c,138 :: 		
; timeout start address is: 20 (R20)
; timeout end address is: 20 (R20)
0x02E2	0xCFD9    	RJMP       L_TWI_Write4
L_TWI_Write5:
;__Lib_TWI.c,139 :: 		
L_end_TWI_Write:
0x02E4	0x902F    	POP        R2
0x02E6	0x9508    	RET
; end of _TWI_Write
_TWI_Read:
;__Lib_TWI.c,141 :: 		
;__Lib_TWI.c,144 :: 		
0x0346	0x922F    	PUSH       R2
; timeout start address is: 20 (R20)
0x0348	0x007E9140  	LDS        R20, __Lib_TWI__TWI_TIMEOUT+0
0x034C	0x007F9150  	LDS        R21, __Lib_TWI__TWI_TIMEOUT+1
0x0350	0x00809160  	LDS        R22, __Lib_TWI__TWI_TIMEOUT+2
0x0354	0x00819170  	LDS        R23, __Lib_TWI__TWI_TIMEOUT+3
;__Lib_TWI.c,146 :: 		
0x0358	0xE8B4    	LDI        R27, 132
0x035A	0xBFB6    	OUT        TWCR+0, R27
;__Lib_TWI.c,147 :: 		
0x035C	0xFA20    	BST        R2, 0
0x035E	0xB7B6    	IN         R27, TWEA_bit+0
0x0360	0xF9B6    	BLD        R27, 6
0x0362	0xBFB6    	OUT        TWEA_bit+0, R27
; timeout end address is: 20 (R20)
;__Lib_TWI.c,148 :: 		
L_TWI_Read8:
; timeout start address is: 20 (R20)
0x0364	0xB7B6    	IN         R27, TWINT_bit+0
0x0366	0xFDB7    	SBRC       R27, 7
0x0368	0xC025    	RJMP       L_TWI_Read9
;__Lib_TWI.c,150 :: 		
0x036A	0x007E9100  	LDS        R16, __Lib_TWI__TWI_TIMEOUT+0
0x036E	0x007F9110  	LDS        R17, __Lib_TWI__TWI_TIMEOUT+1
0x0372	0x00809120  	LDS        R18, __Lib_TWI__TWI_TIMEOUT+2
0x0376	0x00819130  	LDS        R19, __Lib_TWI__TWI_TIMEOUT+3
0x037A	0x2FB0    	MOV        R27, R16
0x037C	0x2BB1    	OR         R27, R17
0x037E	0x2BB2    	OR         R27, R18
0x0380	0x2BB3    	OR         R27, R19
0x0382	0xF0B9    	BREQ       L__TWI_Read14
L__TWI_Read30:
;__Lib_TWI.c,152 :: 		
0x0384	0x2FB4    	MOV        R27, R20
0x0386	0x2BB5    	OR         R27, R21
0x0388	0x2BB6    	OR         R27, R22
0x038A	0x2BB7    	OR         R27, R23
0x038C	0xF449    	BRNE       L_TWI_Read11
L__TWI_Read31:
; timeout end address is: 20 (R20)
;__Lib_TWI.c,154 :: 		
0x038E	0xE0B3    	LDI        R27, 3
0x0390	0x2E2B    	MOV        R2, R27
0x0392	0x00BE91E0  	LDS        R30, _TWI_Timeout_Ptr+0
0x0396	0x00BF91F0  	LDS        R31, _TWI_Timeout_Ptr+1
0x039A	0x9509    	ICALL
;__Lib_TWI.c,155 :: 		
0x039C	0xE001    	LDI        R16, 1
0x039E	0xC00B    	RJMP       L_end_TWI_Read
;__Lib_TWI.c,156 :: 		
L_TWI_Read11:
;__Lib_TWI.c,157 :: 		
; timeout start address is: 20 (R20)
0x03A0	0x018A    	MOVW       R16, R20
0x03A2	0x019B    	MOVW       R18, R22
0x03A4	0x5001    	SUBI       R16, 1
0x03A6	0x4010    	SBCI       R17, 0
0x03A8	0x4020    	SBCI       R18, 0
0x03AA	0x4030    	SBCI       R19, 0
0x03AC	0x01A8    	MOVW       R20, R16
0x03AE	0x01B9    	MOVW       R22, R18
; timeout end address is: 20 (R20)
;__Lib_TWI.c,158 :: 		
0x03B0	0xC000    	RJMP       L_TWI_Read10
L__TWI_Read14:
;__Lib_TWI.c,150 :: 		
;__Lib_TWI.c,158 :: 		
L_TWI_Read10:
;__Lib_TWI.c,159 :: 		
; timeout start address is: 20 (R20)
; timeout end address is: 20 (R20)
0x03B2	0xCFD8    	RJMP       L_TWI_Read8
L_TWI_Read9:
;__Lib_TWI.c,160 :: 		
0x03B4	0xB103    	IN         R16, TWDR+0
;__Lib_TWI.c,161 :: 		
;__Lib_TWI.c,160 :: 		
;__Lib_TWI.c,161 :: 		
L_end_TWI_Read:
0x03B6	0x902F    	POP        R2
0x03B8	0x9508    	RET
; end of _TWI_Read
_TWI_Stop:
;__Lib_TWI.c,116 :: 		
;__Lib_TWI.c,117 :: 		
0x0340	0xE9B4    	LDI        R27, 148
0x0342	0xBFB6    	OUT        TWCR+0, R27
;__Lib_TWI.c,118 :: 		
L_end_TWI_Stop:
0x0344	0x9508    	RET
; end of _TWI_Stop
_Bcd2Dec:
;__Lib_Conversions.c,319 :: 		
;__Lib_Conversions.c,320 :: 		
;__Lib_Conversions.c,322 :: 		
0x0496	0x2D02    	MOV        R16, R2
0x0498	0x9506    	LSR        R16
0x049A	0x9506    	LSR        R16
0x049C	0x9506    	LSR        R16
0x049E	0x9506    	LSR        R16
0x04A0	0xE04A    	LDI        R20, 10
0x04A2	0xDF32    	RCALL      _Mul_8x8_U+0
;__Lib_Conversions.c,323 :: 		
0x04A4	0x2D12    	MOV        R17, R2
0x04A6	0x701F    	ANDI       R17, 15
0x04A8	0x0F01    	ADD        R16, R17
;__Lib_Conversions.c,324 :: 		
;__Lib_Conversions.c,325 :: 		
L_end_Bcd2Dec:
0x04AA	0x9508    	RET
; end of _Bcd2Dec
_Mul_16x16:
;__Lib_Math.c,50 :: 		
;__Lib_Math.c,52 :: 		
0x031A	0x2722    	CLR        R18
;__Lib_Math.c,53 :: 		
0x031C	0x2400    	CLR        R0
;__Lib_Math.c,54 :: 		
Mul_16x16_L1:
;__Lib_Math.c,55 :: 		
0x031E	0xFF00    	SBRS       R16, 0
;__Lib_Math.c,56 :: 		
0x0320	0xC002    	RJMP       Mul_16x16_L2
;__Lib_Math.c,57 :: 		
0x0322	0x0E04    	ADD        R0, R20
;__Lib_Math.c,58 :: 		
0x0324	0x1F25    	ADC        R18, R21
;__Lib_Math.c,59 :: 		
Mul_16x16_L2:
;__Lib_Math.c,60 :: 		
0x0326	0x0F44    	ADD        R20, R20
;__Lib_Math.c,61 :: 		
0x0328	0x1F55    	ROL        R21
;__Lib_Math.c,62 :: 		
0x032A	0x1541    	CP         R20, R1
;__Lib_Math.c,63 :: 		
0x032C	0x0551    	CPC        R21, R1
;__Lib_Math.c,64 :: 		
0x032E	0xF029    	BREQ       Mul_16x16_L3
;__Lib_Math.c,65 :: 		
0x0330	0x9516    	LSR        R17
;__Lib_Math.c,66 :: 		
0x0332	0x9507    	ROR        R16
;__Lib_Math.c,67 :: 		
0x0334	0x5010    	SUBI       R17, 0
;__Lib_Math.c,68 :: 		
0x0336	0x4000    	SBCI       R16, 0
;__Lib_Math.c,69 :: 		
0x0338	0xF791    	BRNE       Mul_16x16_L1
;__Lib_Math.c,70 :: 		
Mul_16x16_L3:
;__Lib_Math.c,71 :: 		
0x033A	0x2F12    	MOV        R17, R18
;__Lib_Math.c,72 :: 		
0x033C	0x2D00    	MOV        R16, R0
;__Lib_Math.c,74 :: 		
L_end_Mul_16x16:
0x033E	0x9508    	RET
; end of _Mul_16x16
_Mul_8x8_U:
;__Lib_Math.c,30 :: 		
;__Lib_Math.c,32 :: 		
0x0308	0x2400    	CLR        R0
;__Lib_Math.c,33 :: 		
Mul_8x8_U_L1:
;__Lib_Math.c,34 :: 		
0x030A	0xFD00    	SBRC       R16, 0
;__Lib_Math.c,35 :: 		
0x030C	0x0E04    	ADD        R0, R20
;__Lib_Math.c,36 :: 		
0x030E	0x0F44    	ADD        R20, R20
;__Lib_Math.c,37 :: 		
0x0310	0xF011    	BREQ       Mul_8x8_U_L2
;__Lib_Math.c,38 :: 		
0x0312	0x9506    	LSR        R16
;__Lib_Math.c,39 :: 		
0x0314	0xF7D1    	BRNE       Mul_8x8_U_L1
;__Lib_Math.c,40 :: 		
Mul_8x8_U_L2:
;__Lib_Math.c,41 :: 		
0x0316	0x2D00    	MOV        R16, R0
;__Lib_Math.c,43 :: 		
L_end_Mul_8x8_U:
0x0318	0x9508    	RET
; end of _Mul_8x8_U
_ReadHours:
;ds1307.c,66 :: 		unsigned short ReadHours()
;ds1307.c,69 :: 		Read_DS1307(0x02);    //read seconds "0x00" or read minutes "0x01"
0x0960	0x922F    	PUSH       R2
0x0962	0xE0B2    	LDI        R27, 2
0x0964	0x2E2B    	MOV        R2, R27
0x0966	0xDDA2    	RCALL      _Read_DS1307+0
;ds1307.c,70 :: 		reg_1 = Data & 0x0F;
0x0968	0x00DB9100  	LDS        R16, _Data+0
0x096C	0x2F10    	MOV        R17, R16
0x096E	0x701F    	ANDI       R17, 15
0x0970	0x00D39310  	STS        _reg_1+0, R17
;ds1307.c,71 :: 		reg_2 = Data & 0xF0;
0x0974	0x7F00    	ANDI       R16, 240
0x0976	0x00DA9300  	STS        _reg_2+0, R16
;ds1307.c,72 :: 		reg_2 = reg_2 >> 4;
0x097A	0x9506    	LSR        R16
0x097C	0x9506    	LSR        R16
0x097E	0x9506    	LSR        R16
0x0980	0x9506    	LSR        R16
0x0982	0x00DA9300  	STS        _reg_2+0, R16
;ds1307.c,73 :: 		Full_Hours=(reg_2<<4)+reg_1;
0x0986	0x0F00    	LSL        R16
0x0988	0x0F00    	LSL        R16
0x098A	0x0F00    	LSL        R16
0x098C	0x0F00    	LSL        R16
0x098E	0x0F01    	ADD        R16, R17
0x0990	0x00D59300  	STS        _Full_Hours+0, R16
;ds1307.c,74 :: 		Full_Hours=Bcd2Dec(Full_Hours);
0x0994	0x2E20    	MOV        R2, R16
0x0996	0xDD7F    	RCALL      _Bcd2Dec+0
0x0998	0x00D59300  	STS        _Full_Hours+0, R16
;ds1307.c,75 :: 		return Full_Hours;
;ds1307.c,76 :: 		}
;ds1307.c,75 :: 		return Full_Hours;
;ds1307.c,76 :: 		}
L_end_ReadHours:
0x099C	0x902F    	POP        R2
0x099E	0x9508    	RET
; end of _ReadHours
_Write_Time:
;Solar_Loads_Controller_SLCM_V1.c,183 :: 		void Write_Time(unsigned int seconds,unsigned int minutes,unsigned int hours)
;Solar_Loads_Controller_SLCM_V1.c,185 :: 		write_Ds1307(0x00,seconds);           //seconds
0x092A	0x922F    	PUSH       R2
0x092C	0x923F    	PUSH       R3
0x092E	0x0181    	MOVW       R16, R2
0x0930	0x927F    	PUSH       R7
0x0932	0x926F    	PUSH       R6
0x0934	0x925F    	PUSH       R5
0x0936	0x924F    	PUSH       R4
0x0938	0x2E30    	MOV        R3, R16
0x093A	0x2422    	CLR        R2
0x093C	0xDE29    	RCALL      _write_Ds1307+0
0x093E	0x904F    	POP        R4
0x0940	0x905F    	POP        R5
;Solar_Loads_Controller_SLCM_V1.c,186 :: 		write_Ds1307(0x01,minutes);          // minutes
0x0942	0x0182    	MOVW       R16, R4
0x0944	0x2E30    	MOV        R3, R16
0x0946	0xE0B1    	LDI        R27, 1
0x0948	0x2E2B    	MOV        R2, R27
0x094A	0xDE22    	RCALL      _write_Ds1307+0
0x094C	0x906F    	POP        R6
0x094E	0x907F    	POP        R7
;Solar_Loads_Controller_SLCM_V1.c,187 :: 		write_Ds1307(0x02,hours); // using the 24 hour system
0x0950	0x0183    	MOVW       R16, R6
0x0952	0x2E30    	MOV        R3, R16
0x0954	0xE0B2    	LDI        R27, 2
0x0956	0x2E2B    	MOV        R2, R27
0x0958	0xDE1B    	RCALL      _write_Ds1307+0
;Solar_Loads_Controller_SLCM_V1.c,188 :: 		}
L_end_Write_Time:
0x095A	0x903F    	POP        R3
0x095C	0x902F    	POP        R2
0x095E	0x9508    	RET
; end of _Write_Time
_write_Ds1307:
;ds1307.c,32 :: 		void write_Ds1307(unsigned short Address, unsigned short w_data)
;ds1307.c,35 :: 		TWI_Start();
0x0590	0x922F    	PUSH       R2
0x0592	0x923F    	PUSH       R3
0x0594	0x922F    	PUSH       R2
0x0596	0xDE38    	RCALL      _TWI_Start+0
;ds1307.c,36 :: 		TWI_Write(0xD0);
0x0598	0xEDB0    	LDI        R27, 208
0x059A	0x2E2B    	MOV        R2, R27
0x059C	0xDE70    	RCALL      _TWI_Write+0
0x059E	0x902F    	POP        R2
;ds1307.c,37 :: 		TWI_Write(Address);
0x05A0	0xDE6E    	RCALL      _TWI_Write+0
0x05A2	0x903F    	POP        R3
;ds1307.c,38 :: 		TWI_Write(W_data);
0x05A4	0x2C23    	MOV        R2, R3
0x05A6	0xDE6B    	RCALL      _TWI_Write+0
;ds1307.c,39 :: 		TWI_Stop();
0x05A8	0xDECB    	RCALL      _TWI_Stop+0
;ds1307.c,40 :: 		}
L_end_write_Ds1307:
0x05AA	0x902F    	POP        R2
0x05AC	0x9508    	RET
; end of _write_Ds1307
_Dec2Bcd:
;__Lib_Conversions.c,304 :: 		
;__Lib_Conversions.c,305 :: 		
;__Lib_Conversions.c,307 :: 		
0x08EE	0xE009    	LDI        R16, 9
0x08F0	0x1502    	CP         R16, R2
0x08F2	0xF478    	BRSH       L_Dec2Bcd64
L__Dec2Bcd169:
;__Lib_Conversions.c,308 :: 		
0x08F4	0xE04A    	LDI        R20, 10
0x08F6	0x2D02    	MOV        R16, R2
0x08F8	0xDDC2    	RCALL      _Div_8x8_U+0
;__Lib_Conversions.c,309 :: 		
0x08FA	0x0F00    	LSL        R16
0x08FC	0x0F00    	LSL        R16
0x08FE	0x0F00    	LSL        R16
0x0900	0x0F00    	LSL        R16
; tmp start address is: 17 (R17)
0x0902	0x2F10    	MOV        R17, R16
;__Lib_Conversions.c,310 :: 		
0x0904	0xE04A    	LDI        R20, 10
0x0906	0x2D02    	MOV        R16, R2
0x0908	0xDDBA    	RCALL      _Div_8x8_U+0
0x090A	0x2F09    	MOV        R16, R25
0x090C	0x2B01    	OR         R16, R17
0x090E	0x2F10    	MOV        R17, R16
;__Lib_Conversions.c,311 :: 		
; tmp end address is: 17 (R17)
0x0910	0xC001    	RJMP       L_Dec2Bcd65
L_Dec2Bcd64:
;__Lib_Conversions.c,312 :: 		
; tmp start address is: 17 (R17)
0x0912	0x2D12    	MOV        R17, R2
; tmp end address is: 17 (R17)
L_Dec2Bcd65:
;__Lib_Conversions.c,313 :: 		
; tmp start address is: 17 (R17)
0x0914	0x2F01    	MOV        R16, R17
; tmp end address is: 17 (R17)
;__Lib_Conversions.c,314 :: 		
L_end_Dec2Bcd:
0x0916	0x9508    	RET
; end of _Dec2Bcd
_ReadDate:
;ds1307.c,117 :: 		unsigned short ReadDate (unsigned short date_address)
;ds1307.c,119 :: 		Read_DS1307(date_address);    //read seconds "0x00" or read minutes "0x01"
0x0B4A	0x922F    	PUSH       R2
0x0B4C	0xDCAF    	RCALL      _Read_DS1307+0
;ds1307.c,120 :: 		reg_1 = Data & 0x0F;
0x0B4E	0x00DB9100  	LDS        R16, _Data+0
0x0B52	0x2F10    	MOV        R17, R16
0x0B54	0x701F    	ANDI       R17, 15
0x0B56	0x00D39310  	STS        _reg_1+0, R17
;ds1307.c,121 :: 		reg_2 = Data & 0xF0;
0x0B5A	0x7F00    	ANDI       R16, 240
0x0B5C	0x00DA9300  	STS        _reg_2+0, R16
;ds1307.c,122 :: 		reg_2 = reg_2 >> 4;
0x0B60	0x9506    	LSR        R16
0x0B62	0x9506    	LSR        R16
0x0B64	0x9506    	LSR        R16
0x0B66	0x9506    	LSR        R16
0x0B68	0x00DA9300  	STS        _reg_2+0, R16
;ds1307.c,123 :: 		date=(reg_2<<4)+reg_1;
0x0B6C	0x0F00    	LSL        R16
0x0B6E	0x0F00    	LSL        R16
0x0B70	0x0F00    	LSL        R16
0x0B72	0x0F00    	LSL        R16
0x0B74	0x0F01    	ADD        R16, R17
0x0B76	0x00D79300  	STS        _date+0, R16
;ds1307.c,124 :: 		date=Bcd2Dec(date);
0x0B7A	0x2E20    	MOV        R2, R16
0x0B7C	0xDC8C    	RCALL      _Bcd2Dec+0
0x0B7E	0x00D79300  	STS        _date+0, R16
;ds1307.c,125 :: 		return date;
;ds1307.c,126 :: 		}
;ds1307.c,125 :: 		return date;
;ds1307.c,126 :: 		}
L_end_ReadDate:
0x0B82	0x902F    	POP        R2
0x0B84	0x9508    	RET
; end of _ReadDate
_Write_Date:
;Solar_Loads_Controller_SLCM_V1.c,191 :: 		void Write_Date(unsigned int day, unsigned int month,unsigned int year)
;Solar_Loads_Controller_SLCM_V1.c,193 :: 		write_Ds1307(0x04,day);          //01-31
0x0B12	0x922F    	PUSH       R2
0x0B14	0x923F    	PUSH       R3
0x0B16	0x0181    	MOVW       R16, R2
0x0B18	0x927F    	PUSH       R7
0x0B1A	0x926F    	PUSH       R6
0x0B1C	0x925F    	PUSH       R5
0x0B1E	0x924F    	PUSH       R4
0x0B20	0x2E30    	MOV        R3, R16
0x0B22	0xE0B4    	LDI        R27, 4
